9537|T001-R1	78994886ad3ec2e44fc8a6dd4eb2ab3d	1150	Pfam	PF01582	TIR domain	14	174	2.5E-30	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9537|T001-R1	78994886ad3ec2e44fc8a6dd4eb2ab3d	1150	Pfam	PF00931	NB-ARC domain	189	442	2.0E-23	T	17-02-2017	IPR002182	NB-ARC
9537|T002-R1	3a342a4e8b0190b52f05dc7ea78ad9a1	688	Pfam	PF00931	NB-ARC domain	173	390	5.8E-19	T	17-02-2017	IPR002182	NB-ARC
9537|T002-R1	3a342a4e8b0190b52f05dc7ea78ad9a1	688	Pfam	PF01582	TIR domain	46	150	1.4E-14	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9537|T002-R1	3a342a4e8b0190b52f05dc7ea78ad9a1	688	Pfam	PF07725	Leucine Rich Repeat	547	566	4.1E-8	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9537|T003-R1	d8d0af8129a0d8b40e93c53255cff84c	1170	Pfam	PF01582	TIR domain	19	181	4.5E-33	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9537|T003-R1	d8d0af8129a0d8b40e93c53255cff84c	1170	Pfam	PF00931	NB-ARC domain	219	473	7.3E-24	T	17-02-2017	IPR002182	NB-ARC
9537|T003-R1	d8d0af8129a0d8b40e93c53255cff84c	1170	Pfam	PF07725	Leucine Rich Repeat	640	659	6.7E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9537|T004-R1	6462d76fbb474811adbabef2d4f9b2aa	725	Pfam	PF00931	NB-ARC domain	208	450	3.3E-28	T	17-02-2017	IPR002182	NB-ARC
9537|T004-R1	6462d76fbb474811adbabef2d4f9b2aa	725	Pfam	PF01582	TIR domain	37	193	3.0E-19	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9537|T004-R1	6462d76fbb474811adbabef2d4f9b2aa	725	Pfam	PF07725	Leucine Rich Repeat	608	622	1.8E-4	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9537|T005-R1	fdb0c2558176bb0125d316346fa14d67	526	Pfam	PF01582	TIR domain	17	171	5.4E-23	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9537|T005-R1	fdb0c2558176bb0125d316346fa14d67	526	Pfam	PF01582	TIR domain	349	518	2.8E-30	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9537|T007-R1	543abe5dc3e38b0074683665b1032b2a	1190	Pfam	PF01582	TIR domain	20	180	1.2E-29	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9537|T007-R1	543abe5dc3e38b0074683665b1032b2a	1190	Pfam	PF00931	NB-ARC domain	226	263	2.3E-6	T	17-02-2017	IPR002182	NB-ARC
9537|T007-R1	543abe5dc3e38b0074683665b1032b2a	1190	Pfam	PF00931	NB-ARC domain	301	455	1.5E-19	T	17-02-2017	IPR002182	NB-ARC
9537|T008-R1	f9518bb549a90c308ae61501fe41f5b9	2341	Pfam	PF00931	NB-ARC domain	1322	1542	1.4E-25	T	17-02-2017	IPR002182	NB-ARC
9537|T008-R1	f9518bb549a90c308ae61501fe41f5b9	2341	Pfam	PF01582	TIR domain	167	336	3.2E-34	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9537|T008-R1	f9518bb549a90c308ae61501fe41f5b9	2341	Pfam	PF00931	NB-ARC domain	367	598	2.6E-22	T	17-02-2017	IPR002182	NB-ARC
9537|T008-R1	f9518bb549a90c308ae61501fe41f5b9	2341	Pfam	PF07725	Leucine Rich Repeat	793	810	6.3E-5	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9537|T042-R1	14c25342cf1e1b693cf20a2c5701f118	1183	Pfam	PF01582	TIR domain	15	182	1.1E-43	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9537|T042-R1	14c25342cf1e1b693cf20a2c5701f118	1183	Pfam	PF00931	NB-ARC domain	202	445	2.8E-25	T	17-02-2017	IPR002182	NB-ARC
9537|T042-R1	14c25342cf1e1b693cf20a2c5701f118	1183	Pfam	PF07725	Leucine Rich Repeat	607	623	5.3E-5	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9537|T043-R1	fdad917e8560abe43737a9eac1bf94c1	399	Pfam	PF00931	NB-ARC domain	216	367	3.1E-13	T	17-02-2017	IPR002182	NB-ARC
9537|T043-R1	fdad917e8560abe43737a9eac1bf94c1	399	Pfam	PF01582	TIR domain	6	171	6.5E-21	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9537|T044-R1	fb9b50cfc0499d6797f0a7723223bea5	1337	Pfam	PF01582	TIR domain	11	178	2.0E-46	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9537|T044-R1	fb9b50cfc0499d6797f0a7723223bea5	1337	Pfam	PF00931	NB-ARC domain	189	444	6.8E-23	T	17-02-2017	IPR002182	NB-ARC
9537|T045-R1	7f638891ce6bd8aa28402e92588a0071	527	Pfam	PF01582	TIR domain	10	176	8.1E-32	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9537|T045-R1	7f638891ce6bd8aa28402e92588a0071	527	Pfam	PF00931	NB-ARC domain	274	490	5.1E-19	T	17-02-2017	IPR002182	NB-ARC
9537|T047-R1	83665ed2f59b458c538ea64d562e1f34	752	Pfam	PF00931	NB-ARC domain	230	388	6.2E-13	T	17-02-2017	IPR002182	NB-ARC
