7067|T003-R1	2587a8a10542cec9c9b854726152fe26	1074	Pfam	PF00931	NB-ARC domain	120	351	1.1E-19	T	17-02-2017	IPR002182	NB-ARC
7067|T003-R1	2587a8a10542cec9c9b854726152fe26	1074	Pfam	PF01582	TIR domain	2	95	6.9E-13	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7067|T003-R1	2587a8a10542cec9c9b854726152fe26	1074	Pfam	PF01582	TIR domain	712	851	4.7E-45	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7067|T004-R1	9c2b74c8d882219efb0a14eda3f731b4	134	Pfam	PF01582	TIR domain	56	133	2.4E-27	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7067|T005-R1	93ce8011c23b9ea940bb331f0cc1f8fe	1694	Pfam	PF01582	TIR domain	13	178	7.4E-45	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7067|T005-R1	93ce8011c23b9ea940bb331f0cc1f8fe	1694	Pfam	PF07725	Leucine Rich Repeat	1493	1513	2.1E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7067|T005-R1	93ce8011c23b9ea940bb331f0cc1f8fe	1694	Pfam	PF00931	NB-ARC domain	191	389	3.8E-12	T	17-02-2017	IPR002182	NB-ARC
7067|T005-R1	93ce8011c23b9ea940bb331f0cc1f8fe	1694	Pfam	PF07725	Leucine Rich Repeat	531	549	7.1E-8	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7067|T005-R1	93ce8011c23b9ea940bb331f0cc1f8fe	1694	Pfam	PF07725	Leucine Rich Repeat	668	687	1.3E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7067|T005-R1	93ce8011c23b9ea940bb331f0cc1f8fe	1694	Pfam	PF07725	Leucine Rich Repeat	837	856	1.0E-4	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7067|T007-R1	cf3abe5ca1fbbc870dc6465834490be7	1189	Pfam	PF01582	TIR domain	12	177	4.1E-44	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7067|T007-R1	cf3abe5ca1fbbc870dc6465834490be7	1189	Pfam	PF00931	NB-ARC domain	190	392	8.4E-17	T	17-02-2017	IPR002182	NB-ARC
7067|T007-R1	cf3abe5ca1fbbc870dc6465834490be7	1189	Pfam	PF07725	Leucine Rich Repeat	398	418	4.9E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7067|T012-R1	f487bf06c7aa3dc0b06eb2c6a8ed237d	1076	Pfam	PF01582	TIR domain	13	157	1.3E-49	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7067|T012-R1	f487bf06c7aa3dc0b06eb2c6a8ed237d	1076	Pfam	PF00931	NB-ARC domain	240	385	2.5E-10	T	17-02-2017	IPR002182	NB-ARC
7067|T012-R1	f487bf06c7aa3dc0b06eb2c6a8ed237d	1076	Pfam	PF07725	Leucine Rich Repeat	559	577	2.1E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7067|T014-R1	64f0c4056396d45244804d887a239941	167	Pfam	PF01582	TIR domain	13	145	9.0E-47	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7067|T015-R1	63ec8c7aed8b381d04faf67a6abf21f2	847	Pfam	PF00931	NB-ARC domain	3	113	3.9E-6	T	17-02-2017	IPR002182	NB-ARC
7067|T015-R1	63ec8c7aed8b381d04faf67a6abf21f2	847	Pfam	PF07725	Leucine Rich Repeat	317	335	1.5E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7067|T017-R1	08bb7465b4e873aea2d07a65184fc86f	108	Pfam	PF01582	TIR domain	6	108	1.9E-33	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7067|T019-R1	9b21ada8814c21a9f5ae5f0f3f9ca726	918	Pfam	PF01582	TIR domain	12	141	1.3E-39	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7067|T019-R1	9b21ada8814c21a9f5ae5f0f3f9ca726	918	Pfam	PF07725	Leucine Rich Repeat	358	376	1.3E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7067|T024.1-R1	61847a8aea183f415d99c53decdd4d0b	933	Pfam	PF00931	NB-ARC domain	34	191	4.1E-16	T	17-02-2017	IPR002182	NB-ARC
7067|T024.2-R1	b78f2648f1e3b42ae305c838e53a4c15	900	Pfam	PF01582	TIR domain	16	187	3.8E-47	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7067|T024.2-R1	b78f2648f1e3b42ae305c838e53a4c15	900	Pfam	PF00931	NB-ARC domain	191	442	4.7E-21	T	17-02-2017	IPR002182	NB-ARC
7067|T024.2-R1	b78f2648f1e3b42ae305c838e53a4c15	900	Pfam	PF07725	Leucine Rich Repeat	608	627	9.8E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7067|T025-R1	eb5fb326b6ccffc0a4a8052678b9b4bd	1209	Pfam	PF00931	NB-ARC domain	240	510	1.7E-17	T	17-02-2017	IPR002182	NB-ARC
7067|T025-R1	eb5fb326b6ccffc0a4a8052678b9b4bd	1209	Pfam	PF01582	TIR domain	60	235	2.3E-50	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7067|T025-R1	eb5fb326b6ccffc0a4a8052678b9b4bd	1209	Pfam	PF07725	Leucine Rich Repeat	663	682	4.0E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7067|T029-R1	0c50841a87776982789c1b0e425c572b	1045	Pfam	PF01582	TIR domain	10	171	5.5E-46	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7067|T029-R1	0c50841a87776982789c1b0e425c572b	1045	Pfam	PF07725	Leucine Rich Repeat	288	306	2.9E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7067|T029-R1	0c50841a87776982789c1b0e425c572b	1045	Pfam	PF00560	Leucine Rich Repeat	334	355	0.98	T	17-02-2017	IPR001611	Leucine-rich repeat
7067|T029-R1	0c50841a87776982789c1b0e425c572b	1045	Pfam	PF07725	Leucine Rich Repeat	425	444	2.2E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7067|T029-R1	0c50841a87776982789c1b0e425c572b	1045	Pfam	PF00560	Leucine Rich Repeat	471	492	1.1	T	17-02-2017	IPR001611	Leucine-rich repeat
7067|T032-R1	336f80ca962fc5fe41b8d982b302fd03	1300	Pfam	PF01582	TIR domain	12	176	7.2E-47	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7067|T032-R1	336f80ca962fc5fe41b8d982b302fd03	1300	Pfam	PF00931	NB-ARC domain	188	432	5.6E-22	T	17-02-2017	IPR002182	NB-ARC
7067|T032-R1	336f80ca962fc5fe41b8d982b302fd03	1300	Pfam	PF07725	Leucine Rich Repeat	572	590	1.0E-5	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7067|T033-R1	dfaa0a9ca93e91463c5f95af73383cda	1332	Pfam	PF00931	NB-ARC domain	196	428	2.4E-19	T	17-02-2017	IPR002182	NB-ARC
7067|T033-R1	dfaa0a9ca93e91463c5f95af73383cda	1332	Pfam	PF01582	TIR domain	21	194	4.0E-48	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7067|T033-R1	dfaa0a9ca93e91463c5f95af73383cda	1332	Pfam	PF07725	Leucine Rich Repeat	575	593	2.4E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7067|T033-R1	dfaa0a9ca93e91463c5f95af73383cda	1332	Pfam	PF00560	Leucine Rich Repeat	621	642	1.4	T	17-02-2017	IPR001611	Leucine-rich repeat
7067|T033-R1	dfaa0a9ca93e91463c5f95af73383cda	1332	Pfam	PF07725	Leucine Rich Repeat	712	731	5.8E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7067|T035-R1	ef81e58f4509fa95392bf1119848be66	819	Pfam	PF01582	TIR domain	153	252	3.4E-12	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7067|T035-R1	ef81e58f4509fa95392bf1119848be66	819	Pfam	PF00931	NB-ARC domain	273	518	4.5E-23	T	17-02-2017	IPR002182	NB-ARC
7067|T035-R1	ef81e58f4509fa95392bf1119848be66	819	Pfam	PF07725	Leucine Rich Repeat	676	695	5.3E-9	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7067|T036-R1	d9966c19379fadc3299eca9d640d74ff	1201	Pfam	PF01582	TIR domain	16	183	3.0E-38	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
