1925|T033-R1	8cc2e647da000f5fdf62fdbdb4c83bf4	725	Pfam	PF00931	NB-ARC domain	208	450	3.0E-28	T	17-02-2017	IPR002182	NB-ARC
1925|T033-R1	8cc2e647da000f5fdf62fdbdb4c83bf4	725	Pfam	PF01582	TIR domain	37	189	1.4E-19	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
1925|T033-R1	8cc2e647da000f5fdf62fdbdb4c83bf4	725	Pfam	PF07725	Leucine Rich Repeat	608	625	7.0E-5	T	17-02-2017	IPR011713	Leucine-rich repeat 3
1925|T034-R1	853f938d3c0a41c32f02f1d9094f4519	477	Pfam	PF01582	TIR domain	17	171	1.3E-23	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
1925|T034-R1	853f938d3c0a41c32f02f1d9094f4519	477	Pfam	PF01582	TIR domain	350	458	2.5E-18	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
1925|T035-R1	89d645a49c63a52c71650dcb1ae78f23	1201	Pfam	PF01582	TIR domain	20	180	2.5E-30	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
1925|T035-R1	89d645a49c63a52c71650dcb1ae78f23	1201	Pfam	PF00931	NB-ARC domain	226	262	3.1E-6	T	17-02-2017	IPR002182	NB-ARC
1925|T035-R1	89d645a49c63a52c71650dcb1ae78f23	1201	Pfam	PF00931	NB-ARC domain	302	457	2.5E-20	T	17-02-2017	IPR002182	NB-ARC
1925|T036-R1	c0d67a93ccfed897acf55ca0dc653b13	2328	Pfam	PF00931	NB-ARC domain	1309	1529	1.4E-25	T	17-02-2017	IPR002182	NB-ARC
1925|T036-R1	c0d67a93ccfed897acf55ca0dc653b13	2328	Pfam	PF01582	TIR domain	167	336	3.2E-34	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
1925|T036-R1	c0d67a93ccfed897acf55ca0dc653b13	2328	Pfam	PF00931	NB-ARC domain	367	598	2.6E-22	T	17-02-2017	IPR002182	NB-ARC
1925|T036-R1	c0d67a93ccfed897acf55ca0dc653b13	2328	Pfam	PF07725	Leucine Rich Repeat	793	812	2.0E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
1925|T037-R1	f69dce64d4a4b05d27432d7dff6370c2	169	Pfam	PF01582	TIR domain	12	143	1.9E-31	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
1925|T039-R1	633ba80208dbac6ca0cfeb5287a1a528	1149	Pfam	PF00931	NB-ARC domain	143	404	1.5E-29	T	17-02-2017	IPR002182	NB-ARC
1925|T039-R1	633ba80208dbac6ca0cfeb5287a1a528	1149	Pfam	PF07725	Leucine Rich Repeat	570	589	3.5E-8	T	17-02-2017	IPR011713	Leucine-rich repeat 3
1925|T040-R1	0aed9616ede81acec24dd9bed84544d5	1373	Pfam	PF03106	WRKY DNA -binding domain	1209	1268	6.3E-23	T	17-02-2017	IPR003657	WRKY domain
1925|T040-R1	0aed9616ede81acec24dd9bed84544d5	1373	Pfam	PF00931	NB-ARC domain	170	407	2.0E-23	T	17-02-2017	IPR002182	NB-ARC
