9557|T002-R1	50858b4e989c663d5f83be5fcf3eb6fd	806	Pfam	PF00931	NB-ARC domain	185	406	1.4E-12	T	17-02-2017	IPR002182	NB-ARC
9557|T002-R1	50858b4e989c663d5f83be5fcf3eb6fd	806	Pfam	PF08381	Transcription factor regulating root and shoot growth via Pin3	434	485	3.6E-13	T	17-02-2017	IPR013591	Brevis radix (BRX) domain
9557|T002-R1	50858b4e989c663d5f83be5fcf3eb6fd	806	Pfam	PF08381	Transcription factor regulating root and shoot growth via Pin3	538	591	1.2E-16	T	17-02-2017	IPR013591	Brevis radix (BRX) domain
9557|T002-R1	50858b4e989c663d5f83be5fcf3eb6fd	806	Pfam	PF08381	Transcription factor regulating root and shoot growth via Pin3	730	781	1.4E-16	T	17-02-2017	IPR013591	Brevis radix (BRX) domain
9557|T002-R1	50858b4e989c663d5f83be5fcf3eb6fd	806	Pfam	PF01582	TIR domain	9	183	1.3E-50	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9557|T006-R1	007e4eeff7b5ec4db24f619888510aee	1538	Pfam	PF01582	TIR domain	13	178	7.3E-45	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9557|T006-R1	007e4eeff7b5ec4db24f619888510aee	1538	Pfam	PF00931	NB-ARC domain	191	441	9.9E-22	T	17-02-2017	IPR002182	NB-ARC
9557|T006-R1	007e4eeff7b5ec4db24f619888510aee	1538	Pfam	PF07725	Leucine Rich Repeat	610	629	1.2E-4	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9557|T006-R1	007e4eeff7b5ec4db24f619888510aee	1538	Pfam	PF07725	Leucine Rich Repeat	740	760	6.5E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9557|T007-R1	8355023d98c94da46b3961f28f65b6cf	1964	Pfam	PF01582	TIR domain	12	176	1.6E-44	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9557|T007-R1	8355023d98c94da46b3961f28f65b6cf	1964	Pfam	PF07725	Leucine Rich Repeat	1505	1523	1.5E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9557|T007-R1	8355023d98c94da46b3961f28f65b6cf	1964	Pfam	PF00931	NB-ARC domain	190	445	1.2E-20	T	17-02-2017	IPR002182	NB-ARC
9557|T007-R1	8355023d98c94da46b3961f28f65b6cf	1964	Pfam	PF07725	Leucine Rich Repeat	596	614	8.4E-8	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9557|T007-R1	8355023d98c94da46b3961f28f65b6cf	1964	Pfam	PF07725	Leucine Rich Repeat	734	753	7.5E-8	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9557|T007-R1	8355023d98c94da46b3961f28f65b6cf	1964	Pfam	PF07725	Leucine Rich Repeat	895	913	1.5E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9557|T011-R1	c6170dbe4c5b1b40fa7bd32785025336	1183	Pfam	PF01582	TIR domain	12	189	2.5E-48	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9557|T011-R1	c6170dbe4c5b1b40fa7bd32785025336	1183	Pfam	PF00931	NB-ARC domain	194	441	8.5E-20	T	17-02-2017	IPR002182	NB-ARC
9557|T011-R1	c6170dbe4c5b1b40fa7bd32785025336	1183	Pfam	PF07725	Leucine Rich Repeat	606	625	5.1E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9557|T014-R1	2a959055ed362ee61e0514fcf2a16d9c	171	Pfam	PF01582	TIR domain	40	158	3.0E-13	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9557|T015-R1	520f9564c9a0788d19b3d658250bb106	1194	Pfam	PF01582	TIR domain	20	180	2.1E-29	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9557|T015-R1	520f9564c9a0788d19b3d658250bb106	1194	Pfam	PF00931	NB-ARC domain	226	263	7.9E-6	T	17-02-2017	IPR002182	NB-ARC
9557|T015-R1	520f9564c9a0788d19b3d658250bb106	1194	Pfam	PF00931	NB-ARC domain	302	457	4.6E-20	T	17-02-2017	IPR002182	NB-ARC
9557|T016-R1	eb6036742b7673b404cfcb40513eca32	2364	Pfam	PF00931	NB-ARC domain	1341	1561	1.4E-25	T	17-02-2017	IPR002182	NB-ARC
9557|T016-R1	eb6036742b7673b404cfcb40513eca32	2364	Pfam	PF01582	TIR domain	167	336	2.2E-33	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9557|T016-R1	eb6036742b7673b404cfcb40513eca32	2364	Pfam	PF00931	NB-ARC domain	367	598	2.6E-22	T	17-02-2017	IPR002182	NB-ARC
9557|T016-R1	eb6036742b7673b404cfcb40513eca32	2364	Pfam	PF07725	Leucine Rich Repeat	802	821	2.0E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9557|T017-R1	f69dce64d4a4b05d27432d7dff6370c2	169	Pfam	PF01582	TIR domain	12	143	1.9E-31	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9557|T020-R1	4ea1beb3b2c66877953c5e775c9dae12	1217	Pfam	PF01582	TIR domain	16	184	1.1E-40	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9557|T020-R1	4ea1beb3b2c66877953c5e775c9dae12	1217	Pfam	PF00931	NB-ARC domain	211	472	1.6E-29	T	17-02-2017	IPR002182	NB-ARC
9557|T020-R1	4ea1beb3b2c66877953c5e775c9dae12	1217	Pfam	PF07725	Leucine Rich Repeat	638	657	1.4E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9557|T021-R1	89b2471e786aea9a39dc56830e2b1fcc	1378	Pfam	PF03106	WRKY DNA -binding domain	1211	1270	6.3E-23	T	17-02-2017	IPR003657	WRKY domain
9557|T021-R1	89b2471e786aea9a39dc56830e2b1fcc	1378	Pfam	PF00931	NB-ARC domain	170	407	2.1E-25	T	17-02-2017	IPR002182	NB-ARC
9557|T021-R1	89b2471e786aea9a39dc56830e2b1fcc	1378	Pfam	PF07725	Leucine Rich Repeat	577	596	9.4E-9	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9557|T024-R1	c11058963142c6e1e53f2f575188ffa6	379	Pfam	PF01582	TIR domain	10	187	1.2E-53	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9557|T024-R1	c11058963142c6e1e53f2f575188ffa6	379	Pfam	PF00931	NB-ARC domain	194	350	2.1E-8	T	17-02-2017	IPR002182	NB-ARC
9557|T025-R1	6260f25f3b23506200bb2429ef7f3c52	375	Pfam	PF00931	NB-ARC domain	189	346	5.0E-9	T	17-02-2017	IPR002182	NB-ARC
9557|T025-R1	6260f25f3b23506200bb2429ef7f3c52	375	Pfam	PF01582	TIR domain	8	188	4.1E-55	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9557|T026-R1	1ec21ca6e5ee56aabb52053cb09a2b33	176	Pfam	PF01582	TIR domain	8	171	2.2E-56	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9557|T027.1-R1	71b2310463429746f634ce05e15f4021	275	Pfam	PF00931	NB-ARC domain	113	261	8.6E-6	T	17-02-2017	IPR002182	NB-ARC
9557|T027.1-R1	71b2310463429746f634ce05e15f4021	275	Pfam	PF01582	TIR domain	2	100	7.9E-16	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9557|T027.2-R1	430946f48a5448e25d087f2782ba5bb9	438	Pfam	PF00931	NB-ARC domain	230	388	2.0E-14	T	17-02-2017	IPR002182	NB-ARC
9557|T027.2-R1	430946f48a5448e25d087f2782ba5bb9	438	Pfam	PF01582	TIR domain	39	206	2.8E-50	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9557|T029-R1	7c3239999981f348e8baf2a8768f9705	514	Pfam	PF01582	TIR domain	10	167	1.1E-31	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9557|T029-R1	7c3239999981f348e8baf2a8768f9705	514	Pfam	PF00931	NB-ARC domain	261	477	3.7E-20	T	17-02-2017	IPR002182	NB-ARC
9557|T030-R1	4c2e437dbdc5ccbac1a42b12aef48f11	1337	Pfam	PF01582	TIR domain	11	178	1.3E-46	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9557|T030-R1	4c2e437dbdc5ccbac1a42b12aef48f11	1337	Pfam	PF00931	NB-ARC domain	189	444	6.8E-23	T	17-02-2017	IPR002182	NB-ARC
9557|T031-R1	33053b5df8f1a5554360509e717ebfea	422	Pfam	PF00931	NB-ARC domain	178	390	4.4E-23	T	17-02-2017	IPR002182	NB-ARC
9557|T031-R1	33053b5df8f1a5554360509e717ebfea	422	Pfam	PF01582	TIR domain	6	171	7.4E-21	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9557|T032-R1	02225864ba1b60e956ee89c64099a14e	1183	Pfam	PF01582	TIR domain	15	183	5.2E-44	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9557|T032-R1	02225864ba1b60e956ee89c64099a14e	1183	Pfam	PF00931	NB-ARC domain	202	445	2.8E-25	T	17-02-2017	IPR002182	NB-ARC
9557|T032-R1	02225864ba1b60e956ee89c64099a14e	1183	Pfam	PF07725	Leucine Rich Repeat	607	623	5.3E-5	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9557|T036-R1	de0092e6710f95ed985e3ce2c721bce1	1194	Pfam	PF00931	NB-ARC domain	200	435	2.0E-16	T	17-02-2017	IPR002182	NB-ARC
9557|T036-R1	de0092e6710f95ed985e3ce2c721bce1	1194	Pfam	PF07725	Leucine Rich Repeat	618	635	2.0E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9557|T036-R1	de0092e6710f95ed985e3ce2c721bce1	1194	Pfam	PF01582	TIR domain	9	183	8.7E-48	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9557|T037-R1	83bccda385417c4c18cdcb542fda76ae	71	Pfam	PF01582	TIR domain	12	65	6.9E-12	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9557|T038.2-R1	bc2c182724be657a26fb93b8527693f5	882	Pfam	PF00931	NB-ARC domain	245	506	1.9E-16	T	17-02-2017	IPR002182	NB-ARC
9557|T038.2-R1	bc2c182724be657a26fb93b8527693f5	882	Pfam	PF01582	TIR domain	69	240	4.0E-46	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9557|T038.2-R1	bc2c182724be657a26fb93b8527693f5	882	Pfam	PF07725	Leucine Rich Repeat	726	744	6.5E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9557|T039-R1	cc06b12a9c1719af42c6654e90d9cfa3	1122	Pfam	PF01582	TIR domain	14	190	4.2E-50	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9557|T039-R1	cc06b12a9c1719af42c6654e90d9cfa3	1122	Pfam	PF00931	NB-ARC domain	191	407	5.8E-17	T	17-02-2017	IPR002182	NB-ARC
9557|T039-R1	cc06b12a9c1719af42c6654e90d9cfa3	1122	Pfam	PF07725	Leucine Rich Repeat	606	624	2.1E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9557|T041-R1	acff44f532e97abb8de1a06649016448	1123	Pfam	PF01582	TIR domain	13	188	1.1E-53	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9557|T041-R1	acff44f532e97abb8de1a06649016448	1123	Pfam	PF00931	NB-ARC domain	190	432	2.4E-17	T	17-02-2017	IPR002182	NB-ARC
9557|T041-R1	acff44f532e97abb8de1a06649016448	1123	Pfam	PF07725	Leucine Rich Repeat	606	624	2.2E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
