10015|T018-R1	45283eaef7bc5f1a48e8b71e52e0cbfa	1276	Pfam	PF01582	TIR domain	12	189	1.3E-48	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
10015|T018-R1	45283eaef7bc5f1a48e8b71e52e0cbfa	1276	Pfam	PF00931	NB-ARC domain	194	445	2.4E-19	T	17-02-2017	IPR002182	NB-ARC
10015|T018-R1	45283eaef7bc5f1a48e8b71e52e0cbfa	1276	Pfam	PF07725	Leucine Rich Repeat	594	613	1.2E-8	T	17-02-2017	IPR011713	Leucine-rich repeat 3
10015|T018-R1	45283eaef7bc5f1a48e8b71e52e0cbfa	1276	Pfam	PF00560	Leucine Rich Repeat	640	661	1.6	T	17-02-2017	IPR001611	Leucine-rich repeat
10015|T018-R1	45283eaef7bc5f1a48e8b71e52e0cbfa	1276	Pfam	PF07725	Leucine Rich Repeat	732	751	4.2E-8	T	17-02-2017	IPR011713	Leucine-rich repeat 3
10015|T022-R1	b49f649726959500afb9a508071323c4	1123	Pfam	PF01582	TIR domain	13	178	1.9E-48	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
10015|T022-R1	b49f649726959500afb9a508071323c4	1123	Pfam	PF00931	NB-ARC domain	189	422	1.3E-17	T	17-02-2017	IPR002182	NB-ARC
10015|T022-R1	b49f649726959500afb9a508071323c4	1123	Pfam	PF07725	Leucine Rich Repeat	572	590	2.1E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
10015|T022-R1	b49f649726959500afb9a508071323c4	1123	Pfam	PF07725	Leucine Rich Repeat	733	752	7.7E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
10015|T023-R1	4a4e9bad1d2bc6e12ee522dd0233a63d	1314	Pfam	PF01582	TIR domain	12	176	3.6E-46	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
10015|T023-R1	4a4e9bad1d2bc6e12ee522dd0233a63d	1314	Pfam	PF00931	NB-ARC domain	190	440	6.6E-20	T	17-02-2017	IPR002182	NB-ARC
10015|T023-R1	4a4e9bad1d2bc6e12ee522dd0233a63d	1314	Pfam	PF07725	Leucine Rich Repeat	603	621	4.1E-8	T	17-02-2017	IPR011713	Leucine-rich repeat 3
10015|T023-R1	4a4e9bad1d2bc6e12ee522dd0233a63d	1314	Pfam	PF07725	Leucine Rich Repeat	761	780	7.8E-5	T	17-02-2017	IPR011713	Leucine-rich repeat 3
10015|T024-R1	35718699e21c896a3d5c06276e3153ba	1402	Pfam	PF00931	NB-ARC domain	45	295	8.3E-21	T	17-02-2017	IPR002182	NB-ARC
10015|T024-R1	35718699e21c896a3d5c06276e3153ba	1402	Pfam	PF07725	Leucine Rich Repeat	464	483	1.1E-4	T	17-02-2017	IPR011713	Leucine-rich repeat 3
10015|T024-R1	35718699e21c896a3d5c06276e3153ba	1402	Pfam	PF07725	Leucine Rich Repeat	594	614	5.9E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
10015|T026-R1	9b952e124ed8c882a49444c0370729d5	1321	Pfam	PF01582	TIR domain	13	176	7.5E-46	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
10015|T026-R1	9b952e124ed8c882a49444c0370729d5	1321	Pfam	PF00931	NB-ARC domain	189	302	7.6E-7	T	17-02-2017	IPR002182	NB-ARC
10015|T026-R1	9b952e124ed8c882a49444c0370729d5	1321	Pfam	PF07725	Leucine Rich Repeat	549	567	4.1E-8	T	17-02-2017	IPR011713	Leucine-rich repeat 3
10015|T026-R1	9b952e124ed8c882a49444c0370729d5	1321	Pfam	PF07725	Leucine Rich Repeat	702	721	1.1E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
10015|T026-R1	9b952e124ed8c882a49444c0370729d5	1321	Pfam	PF07725	Leucine Rich Repeat	860	879	7.9E-5	T	17-02-2017	IPR011713	Leucine-rich repeat 3
10015|T031-R1	8491212b180cce942528b1323a6814d5	1378	Pfam	PF03106	WRKY DNA -binding domain	1211	1270	6.3E-23	T	17-02-2017	IPR003657	WRKY domain
10015|T031-R1	8491212b180cce942528b1323a6814d5	1378	Pfam	PF00931	NB-ARC domain	170	407	9.2E-25	T	17-02-2017	IPR002182	NB-ARC
10015|T031-R1	8491212b180cce942528b1323a6814d5	1378	Pfam	PF07725	Leucine Rich Repeat	577	596	9.4E-9	T	17-02-2017	IPR011713	Leucine-rich repeat 3
10015|T032-R1	455fa7b477597ca4465594fe11ba7000	1217	Pfam	PF01582	TIR domain	16	184	1.1E-40	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
10015|T032-R1	455fa7b477597ca4465594fe11ba7000	1217	Pfam	PF00931	NB-ARC domain	211	472	2.5E-29	T	17-02-2017	IPR002182	NB-ARC
10015|T032-R1	455fa7b477597ca4465594fe11ba7000	1217	Pfam	PF07725	Leucine Rich Repeat	638	657	3.7E-8	T	17-02-2017	IPR011713	Leucine-rich repeat 3
10015|T035-R1	f69dce64d4a4b05d27432d7dff6370c2	169	Pfam	PF01582	TIR domain	12	143	1.9E-31	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
10015|T036-R1	970ce735fb5b504d5e322dc4ee7aef64	2345	Pfam	PF00931	NB-ARC domain	1322	1542	1.9E-25	T	17-02-2017	IPR002182	NB-ARC
10015|T036-R1	970ce735fb5b504d5e322dc4ee7aef64	2345	Pfam	PF01582	TIR domain	167	336	3.3E-34	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
10015|T036-R1	970ce735fb5b504d5e322dc4ee7aef64	2345	Pfam	PF00931	NB-ARC domain	367	598	1.5E-22	T	17-02-2017	IPR002182	NB-ARC
10015|T036-R1	970ce735fb5b504d5e322dc4ee7aef64	2345	Pfam	PF07725	Leucine Rich Repeat	793	810	6.3E-5	T	17-02-2017	IPR011713	Leucine-rich repeat 3
10015|T040-R1	7f8ca8a659116597503287211b975d4a	1123	Pfam	PF01582	TIR domain	13	188	5.2E-55	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
10015|T040-R1	7f8ca8a659116597503287211b975d4a	1123	Pfam	PF00931	NB-ARC domain	190	432	4.0E-18	T	17-02-2017	IPR002182	NB-ARC
10015|T040-R1	7f8ca8a659116597503287211b975d4a	1123	Pfam	PF07725	Leucine Rich Repeat	606	624	2.2E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
10015|T042-R1	21afe68a156490b4ae4a6d9ecfebd43a	1126	Pfam	PF01582	TIR domain	13	189	6.8E-50	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
10015|T042-R1	21afe68a156490b4ae4a6d9ecfebd43a	1126	Pfam	PF00931	NB-ARC domain	190	411	5.5E-16	T	17-02-2017	IPR002182	NB-ARC
10015|T042-R1	21afe68a156490b4ae4a6d9ecfebd43a	1126	Pfam	PF07725	Leucine Rich Repeat	610	628	2.1E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
10015|T043-R1	f34f3ec2adb836aa4652d9eda1cbb4aa	918	Pfam	PF01582	TIR domain	12	141	1.0E-40	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
10015|T043-R1	f34f3ec2adb836aa4652d9eda1cbb4aa	918	Pfam	PF07725	Leucine Rich Repeat	358	376	1.3E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
10015|T047-R1	e69f5f65ee76460eb2e8f52db1fb5f19	1210	Pfam	PF00931	NB-ARC domain	241	511	1.7E-17	T	17-02-2017	IPR002182	NB-ARC
10015|T047-R1	e69f5f65ee76460eb2e8f52db1fb5f19	1210	Pfam	PF01582	TIR domain	61	236	2.3E-50	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
10015|T047-R1	e69f5f65ee76460eb2e8f52db1fb5f19	1210	Pfam	PF07725	Leucine Rich Repeat	664	683	4.0E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
10015|T048-R1	23a51dbf4018f48a9441cb20db518c08	900	Pfam	PF01582	TIR domain	16	187	1.3E-46	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
10015|T048-R1	23a51dbf4018f48a9441cb20db518c08	900	Pfam	PF00931	NB-ARC domain	191	442	4.7E-21	T	17-02-2017	IPR002182	NB-ARC
10015|T048-R1	23a51dbf4018f48a9441cb20db518c08	900	Pfam	PF07725	Leucine Rich Repeat	608	627	9.8E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
10015|T049-R1	3cff1d3a77f1ddeb508e5fd92841f13b	1212	Pfam	PF00931	NB-ARC domain	199	430	5.8E-19	T	17-02-2017	IPR002182	NB-ARC
10015|T049-R1	3cff1d3a77f1ddeb508e5fd92841f13b	1212	Pfam	PF01582	TIR domain	20	194	8.5E-46	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
10015|T052-R1	b84f0e4c50925c851001c336f53d50ae	1377	Pfam	PF01582	TIR domain	1156	1320	2.5E-22	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
10015|T052-R1	b84f0e4c50925c851001c336f53d50ae	1377	Pfam	PF07725	Leucine Rich Repeat	439	458	1.4E-9	T	17-02-2017	IPR011713	Leucine-rich repeat 3
10015|T052-R1	b84f0e4c50925c851001c336f53d50ae	1377	Pfam	PF00931	NB-ARC domain	45	272	2.1E-16	T	17-02-2017	IPR002182	NB-ARC
10015|T053-R1	5c897098ef169eef955c9d6c53ed15ed	136	Pfam	PF01582	TIR domain	3	100	1.1E-6	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
10015|T054-R1	ee3cc1a31573f8bca094294383efd382	1220	Pfam	PF01582	TIR domain	19	189	1.2E-29	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
10015|T054-R1	ee3cc1a31573f8bca094294383efd382	1220	Pfam	PF00931	NB-ARC domain	225	473	1.4E-28	T	17-02-2017	IPR002182	NB-ARC
10015|T054-R1	ee3cc1a31573f8bca094294383efd382	1220	Pfam	PF07725	Leucine Rich Repeat	659	677	2.1E-5	T	17-02-2017	IPR011713	Leucine-rich repeat 3
10015|T055.1-R1	430946f48a5448e25d087f2782ba5bb9	438	Pfam	PF00931	NB-ARC domain	230	388	2.0E-14	T	17-02-2017	IPR002182	NB-ARC
10015|T055.1-R1	430946f48a5448e25d087f2782ba5bb9	438	Pfam	PF01582	TIR domain	39	206	2.8E-50	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
10015|T055.2-R1	2579b871dd44d24ad7d2d76759e1842c	363	Pfam	PF00931	NB-ARC domain	192	349	3.2E-6	T	17-02-2017	IPR002182	NB-ARC
10015|T055.2-R1	2579b871dd44d24ad7d2d76759e1842c	363	Pfam	PF01582	TIR domain	9	188	2.4E-50	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
10015|T056-R1	023eeb488140674d4af4be30e2c65238	380	Pfam	PF00931	NB-ARC domain	192	330	5.0E-6	T	17-02-2017	IPR002182	NB-ARC
10015|T056-R1	023eeb488140674d4af4be30e2c65238	380	Pfam	PF01582	TIR domain	8	185	1.2E-56	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
10015|T057-R1	3e836d080949b293dee3b4442388ec0e	232	Pfam	PF01582	TIR domain	8	188	1.9E-54	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
10015|T058-R1	8841465d8d9d1e2927fcdbf0348d89fc	176	Pfam	PF01582	TIR domain	8	171	4.9E-56	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
10015|T059-R1	6d0e5769d4e0016090c7909ac812bf4b	375	Pfam	PF00931	NB-ARC domain	189	346	2.3E-9	T	17-02-2017	IPR002182	NB-ARC
10015|T059-R1	6d0e5769d4e0016090c7909ac812bf4b	375	Pfam	PF01582	TIR domain	8	188	2.1E-54	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
10015|T060-R1	9e74d00ffaa15fd50f13bff2bc2f6987	379	Pfam	PF01582	TIR domain	10	187	2.7E-54	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
10015|T060-R1	9e74d00ffaa15fd50f13bff2bc2f6987	379	Pfam	PF00931	NB-ARC domain	194	350	1.7E-8	T	17-02-2017	IPR002182	NB-ARC
10015|T062-R1	cd14155f720186671b03e0df49b06f01	885	Pfam	PF01582	TIR domain	17	191	4.6E-48	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
10015|T062-R1	cd14155f720186671b03e0df49b06f01	885	Pfam	PF00931	NB-ARC domain	201	446	3.3E-24	T	17-02-2017	IPR002182	NB-ARC
10015|T062-R1	cd14155f720186671b03e0df49b06f01	885	Pfam	PF07725	Leucine Rich Repeat	602	621	2.5E-9	T	17-02-2017	IPR011713	Leucine-rich repeat 3
10015|T063-R1	14aa590c538b3ff61199b8c8cd348a70	1020	Pfam	PF01582	TIR domain	13	190	1.7E-50	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
10015|T063-R1	14aa590c538b3ff61199b8c8cd348a70	1020	Pfam	PF00931	NB-ARC domain	191	446	1.8E-25	T	17-02-2017	IPR002182	NB-ARC
