9879|T033-R1	ba45d2fbb76c889c2c353b902149d011	1150	Pfam	PF01582	TIR domain	14	174	2.5E-30	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9879|T033-R1	ba45d2fbb76c889c2c353b902149d011	1150	Pfam	PF00931	NB-ARC domain	189	442	9.4E-24	T	17-02-2017	IPR002182	NB-ARC
9879|T034-R1	5eef911071c372760191fc4f09b57df0	750	Pfam	PF00931	NB-ARC domain	173	400	3.1E-18	T	17-02-2017	IPR002182	NB-ARC
9879|T034-R1	5eef911071c372760191fc4f09b57df0	750	Pfam	PF01582	TIR domain	46	150	1.6E-14	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9879|T034-R1	5eef911071c372760191fc4f09b57df0	750	Pfam	PF07725	Leucine Rich Repeat	542	561	4.5E-8	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9879|T035-R1	7f201901a513dbc43d128de8a7feeb81	1260	Pfam	PF01582	TIR domain	18	181	3.0E-32	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9879|T035-R1	7f201901a513dbc43d128de8a7feeb81	1260	Pfam	PF00931	NB-ARC domain	218	472	6.8E-24	T	17-02-2017	IPR002182	NB-ARC
9879|T035-R1	7f201901a513dbc43d128de8a7feeb81	1260	Pfam	PF07725	Leucine Rich Repeat	639	658	7.3E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9879|T036-R1	3adc71a71c83dd0140b484a199717405	697	Pfam	PF00931	NB-ARC domain	180	422	2.9E-28	T	17-02-2017	IPR002182	NB-ARC
9879|T036-R1	3adc71a71c83dd0140b484a199717405	697	Pfam	PF07725	Leucine Rich Repeat	580	594	1.8E-4	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9879|T036-R1	3adc71a71c83dd0140b484a199717405	697	Pfam	PF01582	TIR domain	9	162	5.1E-19	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9879|T037-R1	dfb3f740e4e237f77b5de71cb07463f3	578	Pfam	PF01582	TIR domain	17	166	9.9E-22	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9879|T037-R1	dfb3f740e4e237f77b5de71cb07463f3	578	Pfam	PF01582	TIR domain	401	570	1.1E-30	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9879|T039-R1	0d492d6fbfdf44331599449b9c2030c3	1151	Pfam	PF01582	TIR domain	10	135	8.6E-23	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9879|T039-R1	0d492d6fbfdf44331599449b9c2030c3	1151	Pfam	PF00931	NB-ARC domain	181	218	2.6E-6	T	17-02-2017	IPR002182	NB-ARC
