7328|T034-R1	794e9037f84449326d1a7d829188fdd4	874	Pfam	PF00931	NB-ARC domain	155	435	7.5E-87	T	17-02-2017	IPR002182	NB-ARC
7328|T034-R1	NA	874	Coils	Coil	maj_vote_coils_paircoils_nlrparser	20	72	NA	NA	NA	NA	NA	NA	NA
7328|T034-R1	794e9037f84449326d1a7d829188fdd4	874	Pfam	PF13855	Leucine rich repeat	558	605	5.5E-8	T	17-02-2017	IPR001611	Leucine-rich repeat
7328|T035-R1	cd89e98d37cd858a24c9eea60b69106c	875	Pfam	PF00931	NB-ARC domain	156	436	6.6E-84	T	17-02-2017	IPR002182	NB-ARC
7328|T035-R1	NA	875	Coils	Coil	maj_vote_coils_paircoils_nlrparser	20	70	NA	NA	NA	NA	NA	NA	NA
7328|T035-R1	cd89e98d37cd858a24c9eea60b69106c	875	Pfam	PF13855	Leucine rich repeat	555	604	2.5E-7	T	17-02-2017	IPR001611	Leucine-rich repeat
7328|T042-R1	7ed0bf5b1654bb44db11c3e56800f05c	676	Pfam	PF00931	NB-ARC domain	156	436	7.8E-91	T	17-02-2017	IPR002182	NB-ARC
7328|T042-R1	NA	676	Coils	Coil	maj_vote_coils_paircoils_nlrparser	24	71	NA	NA	NA	NA	NA	NA	NA
7328|T042-R1	7ed0bf5b1654bb44db11c3e56800f05c	676	Pfam	PF13855	Leucine rich repeat	538	596	2.5E-12	T	17-02-2017	IPR001611	Leucine-rich repeat
7328|T043-R1	09b73d80e1641de2f739f7b8588d8efa	881	Pfam	PF00931	NB-ARC domain	157	436	6.9E-85	T	17-02-2017	IPR002182	NB-ARC
7328|T043-R1	NA	881	Coils	Coil	maj_vote_coils_paircoils_nlrparser	20	70	NA	NA	NA	NA	NA	NA	NA
7328|T043-R1	09b73d80e1641de2f739f7b8588d8efa	881	Pfam	PF13855	Leucine rich repeat	555	604	2.5E-7	T	17-02-2017	IPR001611	Leucine-rich repeat
7328|T049-R1	acff44f532e97abb8de1a06649016448	1123	Pfam	PF01582	TIR domain	13	188	1.1E-53	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7328|T049-R1	acff44f532e97abb8de1a06649016448	1123	Pfam	PF00931	NB-ARC domain	190	432	2.4E-17	T	17-02-2017	IPR002182	NB-ARC
7328|T049-R1	acff44f532e97abb8de1a06649016448	1123	Pfam	PF07725	Leucine Rich Repeat	606	624	2.2E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7328|T051-R1	a7415adb2100f705a0475e61b31257e3	1451	Pfam	PF01582	TIR domain	1288	1339	3.8E-8	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7328|T051-R1	a7415adb2100f705a0475e61b31257e3	1451	Pfam	PF01582	TIR domain	1341	1437	1.1E-14	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7328|T051-R1	a7415adb2100f705a0475e61b31257e3	1451	Pfam	PF01582	TIR domain	14	190	5.6E-50	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7328|T051-R1	a7415adb2100f705a0475e61b31257e3	1451	Pfam	PF00931	NB-ARC domain	191	407	9.1E-17	T	17-02-2017	IPR002182	NB-ARC
7328|T051-R1	a7415adb2100f705a0475e61b31257e3	1451	Pfam	PF07725	Leucine Rich Repeat	606	624	2.8E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7328|T052.1-R1	d95acac6a723165ef6dc5b1900e77c5c	759	Pfam	PF01582	TIR domain	12	180	1.9E-42	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7328|T052.1-R1	d95acac6a723165ef6dc5b1900e77c5c	759	Pfam	PF00931	NB-ARC domain	185	447	1.2E-23	T	17-02-2017	IPR002182	NB-ARC
