7413|T001-R1	651d9bc0cee1d65b3dd529d3e4412271	1149	Pfam	PF01582	TIR domain	14	174	2.5E-30	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7413|T001-R1	651d9bc0cee1d65b3dd529d3e4412271	1149	Pfam	PF00931	NB-ARC domain	189	442	9.4E-24	T	17-02-2017	IPR002182	NB-ARC
7413|T002-R1	b1a37818f2bd1f79cc2e291fb034d431	754	Pfam	PF00931	NB-ARC domain	173	404	4.6E-20	T	17-02-2017	IPR002182	NB-ARC
7413|T002-R1	b1a37818f2bd1f79cc2e291fb034d431	754	Pfam	PF01582	TIR domain	46	150	1.6E-14	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7413|T002-R1	b1a37818f2bd1f79cc2e291fb034d431	754	Pfam	PF07725	Leucine Rich Repeat	546	565	4.5E-8	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7413|T003-R1	500ac3b0455034ec8683685c7c0ef0e6	1260	Pfam	PF01582	TIR domain	18	180	3.1E-32	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7413|T003-R1	500ac3b0455034ec8683685c7c0ef0e6	1260	Pfam	PF00931	NB-ARC domain	218	472	7.1E-24	T	17-02-2017	IPR002182	NB-ARC
7413|T003-R1	500ac3b0455034ec8683685c7c0ef0e6	1260	Pfam	PF07725	Leucine Rich Repeat	639	658	7.3E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7413|T004-R1	0b5d0f02a0b2637c22bcfdaf87b2c994	697	Pfam	PF00931	NB-ARC domain	180	422	2.9E-28	T	17-02-2017	IPR002182	NB-ARC
7413|T004-R1	0b5d0f02a0b2637c22bcfdaf87b2c994	697	Pfam	PF07725	Leucine Rich Repeat	580	594	1.8E-4	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7413|T004-R1	0b5d0f02a0b2637c22bcfdaf87b2c994	697	Pfam	PF01582	TIR domain	9	162	5.1E-19	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7413|T005-R1	3269371af187a913d6014e9c1afded10	505	Pfam	PF01582	TIR domain	16	184	1.1E-31	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7413|T005-R1	3269371af187a913d6014e9c1afded10	505	Pfam	PF01582	TIR domain	330	490	1.4E-32	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7413|T006-R1	563b10f5e623cc1e09b38624c6d5257d	1094	Pfam	PF01582	TIR domain	12	191	7.3E-29	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7413|T006-R1	563b10f5e623cc1e09b38624c6d5257d	1094	Pfam	PF00931	NB-ARC domain	221	469	1.0E-24	T	17-02-2017	IPR002182	NB-ARC
7413|T006-R1	563b10f5e623cc1e09b38624c6d5257d	1094	Pfam	PF07725	Leucine Rich Repeat	630	649	2.6E-5	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7413|T007-R1	b281945299af17027564242e857e83f3	737	Pfam	PF00931	NB-ARC domain	165	370	7.0E-20	T	17-02-2017	IPR002182	NB-ARC
7413|T007-R1	b281945299af17027564242e857e83f3	737	Pfam	PF01582	TIR domain	45	156	7.9E-17	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7413|T010-R1	723af91ffbbb8bfa9662da8bddf39260	1217	Pfam	PF01582	TIR domain	16	184	1.1E-40	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7413|T010-R1	723af91ffbbb8bfa9662da8bddf39260	1217	Pfam	PF00931	NB-ARC domain	211	472	1.6E-29	T	17-02-2017	IPR002182	NB-ARC
7413|T010-R1	723af91ffbbb8bfa9662da8bddf39260	1217	Pfam	PF07725	Leucine Rich Repeat	638	657	3.7E-8	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7413|T011-R1	097f45815ccdb03e15a1b7755bea4bc9	1378	Pfam	PF03106	WRKY DNA -binding domain	1211	1270	6.3E-23	T	17-02-2017	IPR003657	WRKY domain
7413|T011-R1	097f45815ccdb03e15a1b7755bea4bc9	1378	Pfam	PF00931	NB-ARC domain	170	407	1.7E-25	T	17-02-2017	IPR002182	NB-ARC
7413|T011-R1	097f45815ccdb03e15a1b7755bea4bc9	1378	Pfam	PF07725	Leucine Rich Repeat	577	596	9.4E-9	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7413|T015-R1	893032b72cb3901514dc245c947c26e2	1312	Pfam	PF01582	TIR domain	13	178	5.8E-45	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7413|T015-R1	893032b72cb3901514dc245c947c26e2	1312	Pfam	PF00931	NB-ARC domain	191	441	1.9E-21	T	17-02-2017	IPR002182	NB-ARC
7413|T015-R1	893032b72cb3901514dc245c947c26e2	1312	Pfam	PF07725	Leucine Rich Repeat	586	605	1.0E-4	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7413|T015-R1	893032b72cb3901514dc245c947c26e2	1312	Pfam	PF07725	Leucine Rich Repeat	716	736	5.5E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7413|T016-R1	2943ab7ef5cc316fb162135ddff5ad6d	1907	Pfam	PF00931	NB-ARC domain	196	436	4.4E-19	T	17-02-2017	IPR002182	NB-ARC
7413|T016-R1	2943ab7ef5cc316fb162135ddff5ad6d	1907	Pfam	PF01582	TIR domain	21	194	1.6E-49	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7413|T016-R1	2943ab7ef5cc316fb162135ddff5ad6d	1907	Pfam	PF07725	Leucine Rich Repeat	580	598	1.0E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7413|T016-R1	2943ab7ef5cc316fb162135ddff5ad6d	1907	Pfam	PF07725	Leucine Rich Repeat	696	715	1.0E-4	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7413|T020-R1	e13c334ffdfc6d4a01260ce9f202f6ed	1429	Pfam	PF01582	TIR domain	12	189	1.5E-48	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7413|T020-R1	e13c334ffdfc6d4a01260ce9f202f6ed	1429	Pfam	PF00931	NB-ARC domain	194	442	7.5E-19	T	17-02-2017	IPR002182	NB-ARC
7413|T020-R1	e13c334ffdfc6d4a01260ce9f202f6ed	1429	Pfam	PF07725	Leucine Rich Repeat	596	614	5.9E-8	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7413|T020-R1	e13c334ffdfc6d4a01260ce9f202f6ed	1429	Pfam	PF00560	Leucine Rich Repeat	642	663	1.5	T	17-02-2017	IPR001611	Leucine-rich repeat
7413|T020-R1	e13c334ffdfc6d4a01260ce9f202f6ed	1429	Pfam	PF07725	Leucine Rich Repeat	733	752	3.2E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7413|T020-R1	e13c334ffdfc6d4a01260ce9f202f6ed	1429	Pfam	PF07725	Leucine Rich Repeat	884	902	1.1E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7413|T023-R1	0f76792772f2b167f8862ee65dc4ca49	1256	Pfam	PF01582	TIR domain	12	189	1.2E-48	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7413|T023-R1	0f76792772f2b167f8862ee65dc4ca49	1256	Pfam	PF00931	NB-ARC domain	194	440	8.5E-18	T	17-02-2017	IPR002182	NB-ARC
7413|T023-R1	0f76792772f2b167f8862ee65dc4ca49	1256	Pfam	PF07725	Leucine Rich Repeat	602	621	1.1E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7413|T026-R1	c6bbdff0993490fbfbf6c76e646b9151	633	Pfam	PF01582	TIR domain	17	197	1.9E-47	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
7413|T026-R1	c6bbdff0993490fbfbf6c76e646b9151	633	Pfam	PF00931	NB-ARC domain	202	457	7.4E-23	T	17-02-2017	IPR002182	NB-ARC
7413|T026-R1	c6bbdff0993490fbfbf6c76e646b9151	633	Pfam	PF07725	Leucine Rich Repeat	614	633	8.9E-11	T	17-02-2017	IPR011713	Leucine-rich repeat 3
7413|T028-R1	c1b7085c4ddaf107d3f76a4ad31028ea	1097	Pfam	PF01582	TIR domain	13	179	1.7E-45	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
