9887|T003-R1	0f3523159e04cb71db2e620c7e1de9a0	1266	Pfam	PF01582	TIR domain	12	189	2.8E-48	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9887|T003-R1	0f3523159e04cb71db2e620c7e1de9a0	1266	Pfam	PF00931	NB-ARC domain	194	441	1.3E-18	T	17-02-2017	IPR002182	NB-ARC
9887|T003-R1	0f3523159e04cb71db2e620c7e1de9a0	1266	Pfam	PF07725	Leucine Rich Repeat	606	625	5.5E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9887|T007-R1	a844f9e0f26d88e1489994f8256236ae	1298	Pfam	PF01582	TIR domain	10	180	5.9E-44	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9887|T007-R1	a844f9e0f26d88e1489994f8256236ae	1298	Pfam	PF00931	NB-ARC domain	188	382	6.4E-13	T	17-02-2017	IPR002182	NB-ARC
9887|T007-R1	a844f9e0f26d88e1489994f8256236ae	1298	Pfam	PF07725	Leucine Rich Repeat	547	565	2.4E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9887|T007-R1	a844f9e0f26d88e1489994f8256236ae	1298	Pfam	PF07725	Leucine Rich Repeat	684	703	9.6E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9887|T007-R1	a844f9e0f26d88e1489994f8256236ae	1298	Pfam	PF07725	Leucine Rich Repeat	845	863	1.2E-4	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9887|T009-R1	c429bb67e723fef0e0ce27904360feba	1728	Pfam	PF07725	Leucine Rich Repeat	1287	1306	1.2E-5	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9887|T009-R1	c429bb67e723fef0e0ce27904360feba	1728	Pfam	PF00931	NB-ARC domain	29	275	3.3E-18	T	17-02-2017	IPR002182	NB-ARC
9887|T009-R1	c429bb67e723fef0e0ce27904360feba	1728	Pfam	PF07725	Leucine Rich Repeat	444	463	8.7E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9887|T009-R1	c429bb67e723fef0e0ce27904360feba	1728	Pfam	PF07725	Leucine Rich Repeat	574	594	3.0E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9887|T030.1-R1	351622c3969c24dfa83765a2db693576	1452	Pfam	PF01582	TIR domain	13	176	6.9E-46	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9887|T030.1-R1	351622c3969c24dfa83765a2db693576	1452	Pfam	PF00931	NB-ARC domain	189	439	9.6E-21	T	17-02-2017	IPR002182	NB-ARC
9887|T030.1-R1	351622c3969c24dfa83765a2db693576	1452	Pfam	PF07725	Leucine Rich Repeat	595	613	6.0E-8	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9887|T030.1-R1	351622c3969c24dfa83765a2db693576	1452	Pfam	PF07725	Leucine Rich Repeat	727	746	4.6E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9887|T030.2-R1	f2367f66e863685dd258c15d7ec5ffe4	1330	Pfam	PF01582	TIR domain	12	185	4.8E-49	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9887|T030.2-R1	f2367f66e863685dd258c15d7ec5ffe4	1330	Pfam	PF00931	NB-ARC domain	187	420	2.4E-19	T	17-02-2017	IPR002182	NB-ARC
9887|T030.2-R1	f2367f66e863685dd258c15d7ec5ffe4	1330	Pfam	PF07725	Leucine Rich Repeat	569	587	5.5E-8	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9887|T030.2-R1	f2367f66e863685dd258c15d7ec5ffe4	1330	Pfam	PF07725	Leucine Rich Repeat	707	726	1.4E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9887|T030.2-R1	f2367f66e863685dd258c15d7ec5ffe4	1330	Pfam	PF07725	Leucine Rich Repeat	865	883	5.3E-5	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9887|T032-R1	8f6dc7073d6d5c461866f125a462d79b	580	Pfam	PF01582	TIR domain	13	175	6.8E-47	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9887|T032-R1	8f6dc7073d6d5c461866f125a462d79b	580	Pfam	PF00931	NB-ARC domain	189	445	2.8E-20	T	17-02-2017	IPR002182	NB-ARC
9887|T039-R1	8ac89494bc66727d85d719a1ac8eafb9	1043	Pfam	PF01582	TIR domain	14	188	3.3E-53	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9887|T039-R1	8ac89494bc66727d85d719a1ac8eafb9	1043	Pfam	PF00931	NB-ARC domain	192	439	2.4E-14	T	17-02-2017	IPR002182	NB-ARC
9887|T039-R1	8ac89494bc66727d85d719a1ac8eafb9	1043	Pfam	PF07725	Leucine Rich Repeat	595	614	3.0E-6	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9887|T043-R1	70caebc21cc2529ca6cf5f2dfd64bfe8	1141	Pfam	PF01582	TIR domain	16	223	9.1E-48	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
9887|T043-R1	70caebc21cc2529ca6cf5f2dfd64bfe8	1141	Pfam	PF00931	NB-ARC domain	226	481	1.0E-31	T	17-02-2017	IPR002182	NB-ARC
9887|T043-R1	70caebc21cc2529ca6cf5f2dfd64bfe8	1141	Pfam	PF07725	Leucine Rich Repeat	680	698	4.7E-7	T	17-02-2017	IPR011713	Leucine-rich repeat 3
9887|T044-R1	cb99a9ca532e959d22247c54239d1370	1097	Pfam	PF01582	TIR domain	13	208	6.0E-46	T	17-02-2017	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
